SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
104557,0,0,1,0,0,0,112500,225000,11074.5,225000,6,0,2,0,1,0.006305,-10553,-1720,-15,-2560,,1,1,0,1,0,0,10,2,3,3,2,8,0,0,0,1,1,0,37,,0.249920696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105517,0,0,0,0,1,0,90000,315000,13473,315000,6,1,4,3,1,0.028663,-20065,365243,-10482,-3030,,1,0,0,1,1,0,10,1,2,2,4,9,0,0,0,0,0,0,53,0.547068243,0.227658305,0.656158373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,4,0,4,0,-2287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
122743,1,0,1,0,0,0,180000,143910,17077.5,135000,6,5,2,1,1,0.010006,-9174,-988,-5358,-979,,1,1,1,1,0,0,17,2,2,2,1,13,0,0,0,0,0,0,19,,0.25694574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1,1,1,1,-197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
104282,0,0,0,0,1,0,67500,153000,5625,153000,1,5,4,1,1,0.030755,-14581,-3856,-2490,-4317,,1,1,0,1,0,0,10,2,2,2,6,14,0,0,0,0,0,0,27,,0.632195162,0.773895694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1,1,1,1,-1951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
118593,1,0,1,0,0,0,202500,473760,50269.5,450000,6,5,4,3,1,0.02461,-11104,-1462,-1488,-2892,,1,1,1,1,1,0,17,1,2,2,2,9,0,0,0,1,1,0,6,0.174441617,0.457729118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-1387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
109032,0,0,1,1,1,2,234000,1039500,30523.5,1039500,6,5,1,1,1,0.010032,-14286,-142,-1404,-1130,8,1,1,0,1,0,0,12,4,2,2,2,9,0,0,0,0,1,1,12,0.391550961,0.700204723,,0.0619,0.0667,0.9831,0.7688,0.034,0,0.1034,0.1667,0.2083,0.0623,0.0504,0.0649,0,0,0.063,0.0692,0.9831,0.7779,0.0343,0,0.1034,0.1667,0.2083,0.0637,0.0551,0.0676,0,0,0.0625,0.0667,0.9831,0.7719,0.0342,0,0.1034,0.1667,0.2083,0.0633,0.0513,0.066,0,0,0,0,0.0696,5,0,0,0,0,0,-1288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105157,0,0,0,0,0,0,90000,653328,21204,468000,6,0,1,1,1,0.018029,-23048,-314,-3924,-4454,,1,1,0,1,0,0,6,2,3,3,1,5,0,0,0,0,1,1,0,0.831611285,0.409996856,0.422369652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
120760,0,0,0,0,0,0,135000,450000,16294.5,450000,6,5,4,2,1,0.019689,-16464,-9157,-1694,-22,,1,1,1,1,0,0,17,1,2,2,6,10,0,0,0,0,0,0,13,0.721964611,0.695932228,0.602386344,0.032,,0.9861,,,0,0.1034,0.0833,,,,,,,0.0021,,0.9856,,,0,0.069,0,,,,,,,0.0323,,0.9861,,,0,0.1034,0.0833,,,,,,,0,3,0.0417,5,0,1,1,1,1,-2669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
101951,0,1,1,1,0,0,112500,270000,13500,270000,1,5,4,1,1,0.019101,-15640,-5417,-4303,-4741,11,1,1,0,1,1,0,17,2,2,2,1,11,0,0,0,0,0,0,5,,0.701804321,0.556727426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,3,0,3,0,-1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
117883,1,0,1,0,0,0,360000,964989,31257,805500,6,5,1,0,1,0.010556,-21152,-680,-3969,-3969,,1,1,0,1,1,0,17,2,3,3,5,15,0,0,0,0,0,0,45,,0.077977121,0.2881296,0.2206,0.1738,0.9831,,,0.24,0.2069,0.3333,,0.1215,,0.2343,,,0.2248,0.1804,0.9831,,,0.2417,0.2069,0.3333,,0.1243,,0.2441,,,0.2228,0.1738,0.9831,,,0.24,0.2069,0.3333,,0.1236,,0.2385,,,0,0,0.1177,4,0,0,0,0,0,-507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
120859,0,0,0,0,1,0,202500,598500,35122.5,598500,6,5,4,1,5,0.026392,-17168,-7610,-33,-718,,1,1,0,1,0,0,10,2,2,2,2,14,0,0,0,0,0,0,0,,0.603304443,0.600657537,0.0928,,0.9742,,,0,0.2069,0.1667,,,,0.0751,,0.0086,0.0945,,0.9742,,,0,0.2069,0.1667,,,,0.0783,,0.0091,0.0937,,0.9742,,,0,0.2069,0.1667,,,,0.0765,,0.0088,0,0,0.061,5,0,5,0,5,0,-1329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
118847,0,0,1,1,0,0,180000,733315.5,39199.5,679500,6,0,1,1,1,0.035792,-16798,-3394,-1489,-328,11,1,1,0,1,0,0,2,2,2,2,6,17,0,1,1,0,1,1,29,,0.708465026,0.776409851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
121540,0,0,0,0,1,1,49500,135000,13482,135000,1,5,4,1,1,0.018209,-10758,-1324,-829,-2700,,1,1,1,1,1,0,6,3,3,3,2,11,0,0,0,0,1,1,37,,0.451174588,0.511891802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105290,0,0,0,0,0,0,135000,182448,20632.5,157500,6,5,1,1,1,0.028663,-10157,-2852,-985,-2708,,1,1,1,1,0,0,10,2,2,2,5,18,0,0,0,0,0,0,45,0.799108882,0.496410195,0.276440695,0.0495,,0.995,,,0,0.069,0.125,,,,0.0537,,0.0203,0.0252,,0.9945,,,0,0.0345,0.125,,,,0.0278,,0.0084,0.05,,0.995,,,0,0.069,0.125,,,,0.0546,,0.0185,0,0,0.026,5,0,0,0,0,0,-878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
111067,0,0,0,0,1,0,202500,1350000,35613,1350000,1,0,1,2,1,0.035792,-20396,-219,-4756,-3546,,1,1,1,1,1,0,2,1,2,2,2,11,0,0,0,0,0,0,51,0.889002626,0.540857625,0.7136314,0.0742,0.0385,0.9836,0.7756,0.0134,0.08,0.069,0.3333,0.0417,0.0048,0.0605,0.0757,0,0,0.0756,0.04,0.9836,0.7844,0.0135,0.0806,0.069,0.3333,0.0417,0.005,0.0661,0.0788,0,0,0.0749,0.0385,0.9836,0.7786,0.0135,0.08,0.069,0.3333,0.0417,0.0049,0.0616,0.077,0,0,3,0,0.0595,4,0,0,0,0,0,-2505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
115951,0,0,0,0,1,0,157500,500211,28062,463500,6,5,4,2,1,0.009549,-18119,-1073,-8388,-1639,,1,1,0,1,1,0,3,1,2,2,4,18,0,0,0,0,0,0,24,,0.185716395,,0.1237,,0.9762,,,0,0.2069,0.1667,,0.0718,,0.0941,,0,0.1261,,0.9762,,,0,0.2069,0.1667,,0.0735,,0.098,,0,0.1249,,0.9762,,,0,0.2069,0.1667,,0.0731,,0.0958,,0,0,0,0.0796,5,0,5,0,5,0,-223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
109751,0,0,1,0,1,0,180000,898434,53631,832500,6,5,4,1,1,0.02461,-21413,-3163,-5150,-2401,,1,1,0,1,1,0,13,2,2,2,6,17,0,0,0,0,0,0,27,,0.482651457,,0.0876,0.0353,0.9826,0.6192,,0.05,0.0603,0.2604,,0.0556,,0.0677,,0.0264,0.1134,0,0.9861,0.6341,,0.0403,0.0345,0.3333,,0.0253,,0.0114,,0,0.1124,0.0451,0.9861,0.6243,,0.04,0.0517,0.3333,,0.0499,,0.075,,0,0,0,0.0677,4,0,5,0,5,0,-2060,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
104429,0,0,1,0,1,0,94500,447768,29920.5,405000,1,0,4,3,1,0.00702,-10624,-3327,-4206,-3282,,1,1,0,1,0,0,10,1,2,2,4,13,0,0,0,0,1,1,45,0.191441616,0.336552266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
103128,0,0,0,0,1,0,315000,206271,20092.5,193500,6,1,4,1,1,0.010556,-22707,365243,-12276,-4637,,1,0,0,1,0,0,10,2,3,3,2,15,0,0,0,0,0,0,53,,0.129296248,0.417099668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,2,0,2,0,-3261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
117210,0,0,0,0,1,0,292500,265851,21006,229500,6,0,4,1,1,0.04622,-18962,-610,-1240,-2386,,1,1,0,1,0,0,17,2,1,1,6,11,0,1,1,0,1,1,29,0.566410507,0.254100397,0.531686143,0.033,0.027,0.9583,0.4288,,0,0.1379,0.125,,0.0362,,0.0362,,0,0.0336,0.028,0.9583,0.4512,,0,0.1379,0.125,,0.037,,0.0377,,0,0.0333,0.027,0.9583,0.4364,,0,0.1379,0.125,,0.0368,,0.0369,,0,3,0,0.0285,5,0,0,0,0,0,-1085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
100364,0,0,0,0,0,0,315000,1024290,30078,855000,1,5,4,1,1,0.019101,-17498,-1355,-8464,-1050,,1,1,0,1,0,0,17,2,2,2,6,16,0,0,0,0,1,1,8,,0.331750168,0.72094415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
106177,0,0,0,1,1,2,90000,497520,36054,450000,1,0,1,1,1,0.04622,-11452,-2709,-1143,-3423,65,1,1,0,1,0,0,4,4,1,1,2,14,0,0,0,0,0,0,37,,0.738741809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
120544,0,0,0,0,1,3,126000,360000,24484.5,360000,1,0,1,1,1,0.028663,-11058,-644,-345,-858,,1,1,0,1,0,0,10,5,2,2,0,10,0,0,0,1,1,1,45,,0.662586319,0.236610824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,4,1,4,0,-342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108307,1,0,0,0,1,1,72000,354276,11124,292500,6,0,4,1,1,0.01885,-8054,-389,-6607,-724,,1,1,1,1,0,0,12,3,2,2,5,12,0,0,0,0,0,0,45,0.094247498,0.405466029,0.044435566,,,0.9712,,,,,,,,,0.0334,,,,,0.9712,,,,,,,,,0.0348,,,,,0.9712,,,,,,,,,0.034,,,0,1,0.0263,7,0,2,0,2,0,-194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
102708,0,0,1,0,1,0,292500,521280,31500,450000,6,5,1,1,1,0.00733,-10107,-790,-4747,-2794,,1,1,1,1,0,0,17,2,2,2,0,10,0,0,0,0,1,1,45,,0.548904949,0.345784802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-1291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118210,0,0,0,0,1,0,81000,267102,27369,247500,6,5,4,1,1,0.020246,-17970,-5172,-5948,-1519,,1,1,1,1,0,0,10,2,3,3,6,5,0,0,0,0,0,0,45,0.42643245,0.195072088,0.718032811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-3023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
109873,0,0,0,1,1,2,157500,679500,22050,679500,6,5,4,1,1,0.026392,-11243,-1047,-2000,-3793,7,1,1,0,1,0,0,3,4,2,2,6,16,0,0,0,0,0,0,24,,0.719458807,0.275000352,0.2784,0.2166,0.9916,,,0.24,0.2069,0.3333,0.0417,0.0458,0.2269,0.1676,0,1,0.2836,0.2248,0.9916,,,0.2417,0.2069,0.3333,0.0417,0.0468,0.2479,0.1746,0,1,0.281,0.2166,0.9916,,,0.24,0.2069,0.3333,0.0417,0.0466,0.2309,0.1706,0,1,0,0,0.2428,5,0,1,0,1,0,-676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
119944,0,0,0,0,1,2,112500,222768,19246.5,180000,6,5,1,1,1,0.035792,-11090,-2220,-2692,-3240,,1,1,0,1,0,0,0,4,2,2,1,18,0,0,0,0,0,0,13,0.419653617,0.611532804,0.17352743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-1073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
106400,0,0,1,0,1,0,162000,225000,25515,225000,6,0,4,3,1,0.04622,-9164,-1359,-2666,-1530,,1,1,0,1,0,0,17,1,1,1,1,18,0,1,1,0,0,0,45,0.297623316,0.72466791,0.486653157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
123220,0,0,0,0,1,0,112500,1467612,56029.5,1350000,6,1,4,1,1,0.006629,-21363,365243,-7467,-4416,,1,0,0,1,0,0,10,2,2,2,6,5,0,0,0,0,0,0,53,,0.50749097,,,,0.9881,,,0,0.1379,0.1667,,,,0.0851,,0.0453,,,0.9881,,,0,0.1379,0.1667,,,,0.0886,,0.048,,,0.9881,,,0,0.1379,0.1667,,,,0.0866,,0.0463,0,0,0.0768,4,0,0,0,0,0,-2244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102102,0,0,0,0,1,0,202500,1379556,52677,1269000,6,5,1,1,1,0.018634,-21596,-3744,-3504,-4598,,1,1,0,1,1,0,2,2,2,2,6,17,0,0,0,0,0,0,24,0.809281914,0.664582939,0.689479143,0.066,0.0382,0.9851,0.796,0,0,0.1379,0.1667,0.0417,,0.053,0.0584,0.0039,0.0265,0.0672,0.0396,0.9851,0.804,0,0,0.1379,0.1667,0.0417,,0.0579,0.0608,0.0039,0.028,0.0666,0.0382,0.9851,0.7987,0,0,0.1379,0.1667,0.0417,,0.0539,0.0594,0.0039,0.027,3,0,0.0566,5,0,0,0,0,0,-1033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
117033,0,0,0,0,1,0,135000,107820,8343,90000,6,5,4,0,1,0.00733,-16490,-3771,-430,-28,,1,1,0,1,0,0,6,2,2,2,1,10,0,0,0,0,0,0,47,,0.660564273,0.833786999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114701,0,0,0,0,1,0,180000,1024290,30078,855000,6,5,4,0,1,0.01885,-11455,-1496,-2046,-52,,1,1,0,1,0,0,6,2,2,2,0,16,0,0,0,0,0,0,45,0.410374475,0.507982873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-1293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
114083,1,0,0,0,0,2,225000,1339884,39307.5,1170000,6,0,1,1,2,0.018029,-10612,-2020,-605,-1506,,1,1,0,1,0,0,0,4,3,3,0,5,0,0,0,0,0,0,27,0.245145123,0.64096206,0.475849909,0.0784,,0.9806,,,0,0.1379,0.1667,,,,0.0647,,0.0276,0.0798,,0.9806,,,0,0.1379,0.1667,,,,0.0674,,0.0292,0.0791,,0.9806,,,0,0.1379,0.1667,,,,0.0658,,0.0282,0,0,0.0569,4,0,0,0,0,0,-1882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102835,1,0,1,1,1,0,405000,225000,8613,225000,6,5,2,0,1,0.031329,-11208,-984,-5350,-3219,7,1,1,0,1,1,0,17,2,2,2,4,15,0,0,0,0,1,1,33,,0.501980889,0.023061811,0.5237,0.3756,0.9846,0.7892,0.1157,0.56,0.4828,0.3333,0.375,,0.4203,0.5537,0.0309,0.0312,0.5336,0.3898,0.9846,0.7975,0.1167,0.5639,0.4828,0.3333,0.375,,0.4591,0.5769,0.0311,0.033,0.5288,0.3756,0.9846,0.792,0.1164,0.56,0.4828,0.3333,0.375,,0.4275,0.5636,0.0311,0.0318,3,0,0.5055,4,0,5,0,5,0,-1792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105111,0,0,1,0,0,0,270000,1540305,42484.5,1206000,6,5,4,3,1,0.072508,-12490,-350,-3477,-4463,,1,1,0,1,0,0,6,1,1,1,2,13,0,0,0,0,0,0,27,,0.405719085,0.183035167,0.1763,0.0979,0.9846,0.7892,0.0028,0.16,0.1379,0.4167,0.4583,0,0.1429,0.1795,0.0039,0.012,0.084,0.0873,0.9742,0.6602,0,0,0.1379,0.1667,0.2083,0,0.0735,0.0711,0,0,0.178,0.0979,0.9846,0.792,0.0028,0.16,0.1379,0.4167,0.4583,0,0.1454,0.1827,0.0039,0.0123,3,0,0.237,5,0,1,1,1,1,-450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
116573,0,0,0,0,1,1,247500,490374,38871,400500,6,5,2,1,1,0.003818,-14821,-4823,-8666,-4571,,1,1,0,1,1,0,4,3,2,2,5,9,0,0,0,0,0,0,38,0.655478612,0.5423289,0.54065445,0.0649,,0.9846,0.7892,,0,0.1379,0.1667,0.0417,,0.053,0.07,0,0,0.0662,,0.9846,0.7975,,0,0.1379,0.1667,0.0417,,0.0579,0.0729,0,0,0.0656,,0.9846,0.792,,0,0.1379,0.1667,0.0417,,0.0539,0.0712,0,0,4,0,0.055,4,0,1,0,1,0,-2380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
109644,0,0,1,1,0,2,270000,900000,43299,900000,6,5,1,0,1,0.018029,-13401,-3083,-3119,-4541,2,1,1,1,1,1,0,13,4,3,3,1,13,0,0,0,0,1,1,2,,0.011951412,0.577969119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-1188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106449,0,0,0,0,0,0,157500,679500,28786.5,679500,6,0,1,3,1,0.035792,-20077,-1470,-8738,-3490,,1,1,0,1,0,0,17,1,2,2,3,14,0,0,0,0,0,0,37,,0.749819683,0.122955418,0.1567,,0.9881,,,0.16,0.1379,0.375,,0.0062,,0.1666,,0.0304,0.1597,,0.9881,,,0.1611,0.1379,0.375,,0.0064,,0.1736,,0.0322,0.1582,,0.9881,,,0.16,0.1379,0.375,,0.0063,,0.1696,,0.031,0,0,0.1508,5,0,0,0,0,0,-247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120668,0,1,0,1,1,1,135000,180000,9000,180000,1,0,4,3,1,0.030755,-9280,-1423,-2189,-1973,65,1,1,0,1,0,0,10,2,2,2,5,9,0,0,0,0,0,0,19,,0.298093587,0.163425695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,4,0,4,0,-102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
104574,0,0,1,0,1,2,157500,450000,16965,450000,6,5,4,1,1,0.04622,-14030,-542,-5551,-881,,1,1,1,1,1,0,17,4,1,1,5,11,1,1,0,1,1,0,27,,0.600453934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0,0,0,0,-465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
107509,0,0,0,0,1,0,36000,225000,8212.5,225000,6,1,4,1,1,0.028663,-22773,365243,-6681,-4112,,1,0,0,1,0,0,10,2,2,2,4,15,0,0,0,0,0,0,53,,0.226506873,,0.0124,0.0151,0.9707,,,0,0.069,0.0417,,0,,0.015,,0,0.0126,0.0157,0.9707,,,0,0.069,0.0417,,0,,0.0156,,0,0.0125,0.0151,0.9707,,,0,0.069,0.0417,,0,,0.0152,,0,0,1,0.0158,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
108615,0,0,0,0,0,2,180000,348264,36697.5,315000,6,0,4,1,5,0.006629,-11722,-1834,-5891,-875,,1,1,0,1,0,0,2,4,2,2,1,7,0,0,0,0,0,0,45,0.600404388,0.63339942,0.802745476,0.1237,,0.9871,,,,0.2069,0.1667,,,,0.1245,,0.0807,0.1261,,0.9866,,,,0.2069,0.1667,,,,0.1291,,0.0854,0.1249,,0.9871,,,,0.2069,0.1667,,,,0.1267,,0.0824,0,0,0.0983,4,0,2,1,2,1,-1938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
102142,0,0,1,1,1,0,225000,1546020,42642,1350000,6,0,4,1,1,0.025164,-19696,-271,-9726,-3254,0,1,1,0,1,0,0,10,2,2,2,1,8,0,0,0,0,0,0,45,0.521562266,0.626635533,0.363945239,0.0825,0.0311,0.9866,0.8164,0.0264,0.08,0.069,0.375,0.4167,0.0412,0.0672,0.0703,0,0,0.084,0.0323,0.9866,0.8236,0.0267,0.0806,0.069,0.375,0.4167,0.0422,0.0735,0.0732,0,0,0.0833,0.0311,0.9866,0.8189,0.0266,0.08,0.069,0.375,0.4167,0.0419,0.0684,0.0716,0,0,4,0,0.0697,4,0,1,0,1,0,-1777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
