SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
110088,0,0,0,0,0,1,180000.0,119358.0,8203.5,85500.0,6,0,3,2,4,0.04622,-16176,-152,-6959.0,-744,,1,1,0,1,0,0,18,2.0,1,1,0,12,0,0,0,0,0,0,34,,0.5319723394413813,0.3425288720742255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,0.0,1.0,0.0,-1562.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100487,0,0,1,1,0,0,121500.0,630747.0,22783.5,544500.0,1,1,4,1,1,0.016612000000000002,-16476,365243,-4646.0,-32,1.0,1,0,0,1,0,0,10,2.0,2,2,1,13,0,0,0,0,0,0,53,,0.34341202176124297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-572.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101950,1,0,0,0,1,0,112500.0,552555.0,19975.5,477000.0,6,1,4,1,1,0.020246,-21179,365243,-9269.0,-4740,,1,0,0,1,0,0,10,2.0,3,3,0,8,0,0,0,0,0,0,53,,0.4611016791560366,0.470456116119975,,,0.9871,,,0.12,0.1034,0.3333,,,,,,,,,0.9871,,,0.1208,0.1034,0.3333,,,,,,,,,0.9871,,,0.12,0.1034,0.3333,,,,,,,0,0,,5,0,3.0,0.0,3.0,0.0,-1014.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
114646,0,0,0,0,1,0,135000.0,760225.5,32337.0,679500.0,6,0,1,1,1,0.005084,-18241,-9002,-5742.0,-1789,,1,1,0,1,0,1,15,2.0,2,2,0,15,0,0,0,0,0,0,5,0.8931630464864243,0.4720351253671887,0.7121551551910698,0.0928,0.0832,0.9846,,,0.0,0.2069,0.1667,,,,0.091,,,0.0945,0.0863,0.9846,,,0.0,0.2069,0.1667,,,,0.0948,,,0.0937,0.0832,0.9846,,,0.0,0.2069,0.1667,,,,0.0927,,,0,0,0.0716,0,0,0.0,0.0,0.0,0.0,-420.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
123144,0,0,1,1,1,0,360000.0,688500.0,29299.5,688500.0,6,0,1,1,1,0.072508,-19725,-6170,-11780.0,-3272,9.0,1,1,0,1,1,0,2,2.0,1,1,1,15,0,0,0,0,0,0,47,0.7236541872203825,0.6674382319781625,0.475849908720221,0.1979,0.0921,0.9786,,,0.24,0.2069,0.3333,,0.0,,0.1973,,0.1278,0.2017,0.0956,0.9786,,,0.2417,0.2069,0.3333,,0.0,,0.2055,,0.1353,0.1999,0.0921,0.9786,,,0.24,0.2069,0.3333,,0.0,,0.2008,,0.1305,0,0,0.183,4,0,0.0,0.0,0.0,0.0,-1398.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
121804,0,0,1,1,1,0,441000.0,1451047.5,59881.5,1354500.0,6,2,1,1,1,0.002506,-18766,-8883,-2864.0,-2291,15.0,1,1,1,1,0,1,10,2.0,2,2,2,6,0,0,0,0,0,0,36,0.7568182361358776,0.7422630800793723,0.7352209993926424,0.0619,,0.9811,0.7416,0.0,0.0,0.1379,0.1667,0.0417,,0.0504,0.0544,0.0,0.0,0.063,,0.9811,0.7517,0.0,0.0,0.1379,0.1667,0.0417,,0.0551,0.055999999999999994,0.0,0.0,0.0625,,0.9811,0.7451,0.0,0.0,0.1379,0.1667,0.0417,,0.0513,0.055,0.0,0.0,3,0,0.0423,4,0,0.0,0.0,0.0,0.0,-706.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
119961,1,0,1,1,0,0,225000.0,426384.0,50602.5,405000.0,6,5,4,1,4,0.030755,-11845,-1389,-4726.0,-4175,9.0,1,1,0,1,0,0,17,2.0,2,2,0,12,0,0,0,0,1,1,45,,0.04924299593656293,0.6674577419214722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,4.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
117394,0,0,0,0,0,0,112500.0,177903.0,12510.0,148500.0,5,5,4,1,5,0.00823,-12610,-3090,-6626.0,-4143,,1,1,0,1,0,0,6,2.0,2,2,5,10,0,0,0,0,0,0,37,0.3153332333101992,0.4172575526109503,0.6986675550534175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
108136,0,0,1,0,1,0,247500.0,802773.0,26527.5,693000.0,6,5,1,3,1,0.072508,-21546,-2847,-1089.0,-4168,,1,1,1,1,1,1,17,1.0,1,1,5,11,0,1,1,0,1,1,45,,0.7507251619921793,0.5954562029091491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-1196.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121956,0,0,0,0,0,1,171000.0,687600.0,19039.5,450000.0,6,0,4,1,5,0.007273999999999998,-11851,-2482,-61.0,-2846,,1,1,0,1,0,0,3,3.0,2,2,2,11,0,0,0,0,0,0,24,,0.4980010103975307,0.3791004853998145,,,0.9781,,,,,0.0417,,,,0.0045,,,,,0.9782,,,,,0.0417,,,,0.0047,,,,,0.9781,,,,,0.0417,,,,0.0046,,,0,0,0.0056,7,0,2.0,0.0,2.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112428,1,0,1,1,1,1,292500.0,900000.0,45954.0,900000.0,6,0,1,1,1,0.018634,-14930,-3548,-889.0,-2869,2.0,1,1,1,1,0,0,2,3.0,2,2,4,13,0,0,0,0,0,0,45,0.06360008689456008,0.2691097205995021,0.13937578009978951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,0.0,1.0,0.0,-124.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
107651,0,0,0,0,1,1,202500.0,986418.0,50494.5,810000.0,6,5,4,1,1,0.020713,-10885,-2122,-2977.0,-2913,,1,1,0,1,1,0,17,3.0,3,1,4,12,0,0,0,0,0,0,34,,0.29875744952227984,0.2910973802776635,0.132,0.1709,0.9806,0.7348,0.042,0.16,0.1379,0.3333,0.0417,0.0593,0.1076,0.1426,0.0,0.0801,0.1345,0.1774,0.9806,0.7452,0.0424,0.1611,0.1379,0.3333,0.0417,0.0606,0.1175,0.1486,0.0,0.0848,0.1332,0.1709,0.9806,0.7383,0.0423,0.16,0.1379,0.3333,0.0417,0.0603,0.1095,0.1452,0.0,0.0818,3,0,0.1525,5,0,9.0,2.0,9.0,1.0,-700.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
110924,1,0,1,0,0,0,225000.0,545040.0,25537.5,450000.0,6,0,4,1,5,0.018801,-16769,-372,-7437.0,-234,,1,1,0,1,0,0,18,2.0,2,2,0,8,0,0,0,0,0,0,45,0.3393312639098827,0.6517581119418008,0.2366108235287817,0.0495,0.0469,0.9762,0.6736,0.0048,0.0,0.1034,0.125,0.1667,0.0888,0.0403,0.040999999999999995,0.0,0.0,0.0504,0.0486,0.9762,0.6864,0.0049,0.0,0.1034,0.125,0.1667,0.0908,0.0441,0.0427,0.0,0.0,0.05,0.0469,0.9762,0.6779999999999999,0.0049,0.0,0.1034,0.125,0.1667,0.0903,0.040999999999999995,0.0417,0.0,0.0,1,0,0.0322,5,0,11.0,0.0,11.0,0.0,-648.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120327,0,0,0,0,1,0,202500.0,1053000.0,41890.5,1053000.0,1,1,4,1,1,0.003069,-21893,365243,-224.0,-4417,,1,0,0,1,0,0,10,2.0,3,3,4,10,0,0,0,0,0,0,53,,0.5947484437626035,0.7091891096653581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,4.0,1.0,4.0,1.0,-855.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
109190,1,1,0,0,0,0,121500.0,270000.0,13500.0,,7,5,1,3,5,0.006296,-12390,-640,-6365.0,-3597,,1,1,0,1,1,0,2,1.0,3,3,0,16,0,0,0,0,0,0,45,0.5794495833605544,0.407924882927548,0.2405414172860865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,2.0,0.0,1.0,0.0,-158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
117146,0,0,1,1,1,2,225000.0,601470.0,32760.0,450000.0,1,5,4,1,1,0.018634,-13467,-1745,-6217.0,-4829,18.0,1,1,0,1,1,0,10,4.0,2,2,4,17,0,0,0,0,0,0,37,,0.5047634054796909,0.2793353208976285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,2.0,0.0,2.0,0.0,-891.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
105181,1,0,1,0,0,2,135000.0,487570.5,32580.0,441000.0,1,5,4,1,1,0.02461,-11285,-1898,-2389.0,-3788,,1,1,0,1,0,0,17,4.0,2,2,4,11,0,0,0,0,1,1,49,,0.4689135278381924,0.475849908720221,0.0928,0.0871,0.9801,0.728,0.0381,0.0,0.2069,0.1667,0.2083,0.0347,0.0756,0.0603,0.0,0.0,0.0945,0.0903,0.9801,0.7387,0.0384,0.0,0.2069,0.1667,0.2083,0.0354,0.0826,0.0628,0.0,0.0,0.0937,0.0871,0.9801,0.7316,0.0383,0.0,0.2069,0.1667,0.2083,0.0353,0.077,0.0614,0.0,0.0,3,0,0.0687,4,0,5.0,0.0,5.0,0.0,-1615.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
119162,0,0,0,0,1,0,283500.0,504000.0,33205.5,504000.0,1,0,2,0,1,0.026392,-7778,-1173,-2661.0,-457,,1,1,0,1,1,0,6,2.0,2,2,0,16,0,0,0,0,0,0,47,,0.5531949771605047,,0.0598,0.0818,0.9876,,,0.0,0.1724,0.1667,,0.0614,,0.0627,,0.0,0.0609,0.0849,0.9876,,,0.0,0.1724,0.1667,,0.0628,,0.0654,,0.0,0.0604,0.0818,0.9876,,,0.0,0.1724,0.1667,,0.0624,,0.0638,,0.0,0,0,0.0493,5,0,2.0,0.0,2.0,0.0,-63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100672,1,0,1,0,1,0,112500.0,808650.0,26217.0,675000.0,1,1,4,1,1,0.006852,-21107,365243,-8291.0,-4540,,1,0,0,1,0,0,10,2.0,3,3,3,5,0,0,0,0,0,0,53,,0.2204807119094553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-377.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
106508,1,1,1,1,1,0,225000.0,202500.0,10125.0,202500.0,6,5,2,3,1,0.00733,-10181,-1502,-10181.0,-2840,8.0,1,1,0,1,0,0,12,1.0,2,2,6,15,0,0,0,0,0,0,3,0.3541098026984276,0.4501892931304269,0.2176285202779586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108453,0,0,0,0,0,1,270000.0,728460.0,38938.5,675000.0,6,5,4,1,1,0.014464,-17488,-9615,-4936.0,-1031,,1,1,0,1,0,0,12,3.0,2,2,0,6,0,0,0,0,0,0,25,,0.5365429418299316,0.7352209993926424,0.1021,0.1155,0.9781,,,,0.2069,0.1667,,,,0.0929,,,0.10400000000000001,0.1198,0.9782,,,,0.2069,0.1667,,,,0.0968,,,0.1031,0.1155,0.9781,,,,0.2069,0.1667,,,,0.0946,,,0,0,0.0874,4,0,4.0,0.0,4.0,0.0,-573.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
101617,1,0,0,0,1,1,112500.0,107820.0,8775.0,90000.0,4,0,4,0,5,0.020713,-11238,-382,-214.0,-3708,,1,1,0,1,0,0,6,3.0,3,3,2,13,0,0,0,0,0,0,41,0.19002399738072684,0.2653117484731741,,0.3608,0.2806,0.9876,0.83,0.0985,0.4,0.3448,0.3333,0.375,0.1822,0.2942,0.4276,0.0,0.0234,0.3676,0.2912,0.9876,0.8367,0.0994,0.4028,0.3448,0.3333,0.375,0.1864,0.3214,0.4455,0.0,0.0248,0.3643,0.2806,0.9876,0.8323,0.0992,0.4,0.3448,0.3333,0.375,0.1854,0.2993,0.4353,0.0,0.0239,3,0,0.3953,4,0,0.0,0.0,0.0,0.0,-1062.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
106776,0,0,1,0,1,0,90000.0,284400.0,22599.0,225000.0,1,5,4,3,1,0.006008,-9555,-1304,-9550.0,-2031,,1,1,0,1,0,0,17,1.0,2,2,4,11,0,0,0,0,1,1,55,,0.6956174727927561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,1.0,1.0,1.0,-951.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
118274,0,1,0,1,1,0,360000.0,382500.0,19125.0,382500.0,6,0,1,0,1,0.04622,-18563,-5090,-9204.0,-2097,3.0,1,1,0,1,0,0,0,2.0,1,1,1,15,0,0,0,0,1,1,37,0.7167808031052054,0.7233001569574337,0.6986675550534175,0.1144,0.0311,0.9866,0.8164,0.06,0.08,0.0345,0.625,0.6667,0.01,0.0933,0.0633,0.0,0.0,0.1166,0.0323,0.9866,0.8236,0.0606,0.0806,0.0345,0.625,0.6667,0.0102,0.1019,0.066,0.0,0.0,0.1155,0.0311,0.9866,0.8189,0.0604,0.08,0.0345,0.625,0.6667,0.0102,0.0949,0.0645,0.0,0.0,3,0,0.0826,4,0,2.0,0.0,2.0,0.0,-1892.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
101806,0,0,0,0,1,1,112500.0,302076.0,27832.5,270000.0,5,5,1,1,1,0.018634,-12229,-2524,-10404.0,-4508,,1,1,0,1,0,0,6,3.0,2,2,4,18,0,0,0,0,0,0,47,0.5377660723744162,0.5822515314209592,0.6279908192952864,0.5443,0.5114,0.9851,0.7959999999999999,0.2612,0.6,0.5172,0.3333,0.0417,0.2944,0.4438,0.5789,,0.0011,0.5546,0.5307,0.9851,0.804,0.2636,0.6042,0.5172,0.3333,0.0417,0.3011,0.4848,0.6032,,0.0011,0.5496,0.5114,0.9851,0.7987,0.2629,0.6,0.5172,0.3333,0.0417,0.2995,0.4515,0.5893,,0.0011,2,0,0.5984,4,0,0.0,0.0,0.0,0.0,-1806.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
114921,1,0,0,1,0,0,72000.0,152820.0,18135.0,135000.0,1,5,1,1,1,0.020713,-12674,-1537,-2887.0,-4330,16.0,1,1,1,1,0,0,10,2.0,3,3,0,10,0,0,0,0,0,0,33,,0.08652561073775304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-285.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
104193,0,0,0,1,1,0,157500.0,1626516.0,44725.5,1273500.0,1,1,4,1,1,0.02461,-20219,365243,-4650.0,-3399,13.0,1,0,0,1,0,0,10,2.0,2,2,6,13,0,0,0,0,0,0,53,,0.4871411142991216,0.392773860603134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-247.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
114258,0,0,1,1,0,0,112500.0,107820.0,9351.0,90000.0,6,5,4,0,1,0.009657,-16557,-1831,-6524.0,-92,19.0,1,1,0,1,0,0,8,2.0,2,2,0,9,0,0,0,0,0,0,35,,0.490966088338927,,0.1031,0.0952,0.9826,0.762,0.0106,0.0,0.2069,0.1667,0.2083,0.0894,0.0841,0.1195,,0.0,0.105,0.0988,0.9826,0.7713,0.0107,0.0,0.2069,0.1667,0.2083,0.0915,0.0918,0.1245,,0.0,0.1041,0.0952,0.9826,0.7652,0.0106,0.0,0.2069,0.1667,0.2083,0.091,0.0855,0.1217,,0.0,3,0,0.07200000000000001,0,0,0.0,0.0,0.0,0.0,-1970.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
122754,0,0,0,1,1,0,247500.0,1365651.0,40059.0,1192500.0,5,0,4,1,1,0.02461,-16098,-4449,-7041.0,-4409,18.0,1,1,0,1,0,0,17,2.0,2,2,4,16,0,0,0,0,0,0,37,,0.4825968540230419,0.7091891096653581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,2.0,0.0,2.0,0.0,-468.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
119375,0,0,1,0,0,1,112500.0,651600.0,35478.0,562500.0,6,5,4,1,1,0.00733,-14301,-425,-4601.0,-4595,,1,1,0,1,0,0,17,3.0,2,2,4,16,0,0,0,1,1,0,45,,0.6456086223770403,0.5779691187553125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-1183.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
121361,0,0,0,0,0,0,180000.0,1312110.0,52168.5,1125000.0,0,5,4,1,1,0.014464,-16826,-1202,-9976.0,-374,,1,1,0,1,0,0,11,2.0,2,2,0,8,0,0,0,1,1,0,37,,0.3527305036943843,,,0.1007,0.9826,0.762,0.0135,0.0,0.2069,0.1667,0.2083,0.0646,0.0756,0.0739,,0.0354,,0.1045,0.9826,0.7713,0.0137,0.0,0.2069,0.1667,0.2083,0.0661,0.0826,0.077,,0.0374,,0.1007,0.9826,0.7652,0.0136,0.0,0.2069,0.1667,0.2083,0.0657,0.077,0.0752,,0.0361,3,0,0.0721,4,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
109608,1,0,0,0,1,0,252000.0,877500.0,44932.5,877500.0,6,5,1,1,1,0.028663,-17123,-7544,-6617.0,-181,,1,1,0,1,0,0,10,2.0,2,2,6,14,0,0,0,0,1,1,45,,0.17307260741296587,0.2650494299443805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,3.0,2.0,3.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
102229,0,0,1,0,0,0,135000.0,509400.0,37197.0,450000.0,6,2,1,1,1,0.003069,-18977,-6393,-1371.0,-2529,,1,1,0,1,0,0,10,2.0,3,3,0,11,0,0,0,0,0,0,27,,0.5184988775506173,0.7016957740576931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,2.0,0.0,2.0,0.0,-500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
121807,1,0,1,0,0,4,270000.0,247275.0,21352.5,225000.0,6,5,4,1,1,0.022625,-15970,-3075,-1504.0,-1504,,1,1,1,1,0,0,17,6.0,2,2,1,19,1,1,0,1,1,0,45,0.023600619050833573,0.0013705875909062926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-958.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
107428,1,1,1,0,0,3,180000.0,180000.0,9000.0,180000.0,6,5,4,1,5,0.018209,-9666,-696,-2339.0,-2339,,1,1,0,1,1,0,2,5.0,3,3,4,15,0,0,0,1,1,0,37,0.21537432932859127,0.09397834518403636,0.2636468134452008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,2.0,0.0,2.0,0.0,-1463.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
113192,0,0,1,0,1,0,90000.0,539230.5,27697.5,409500.0,6,5,4,0,1,0.006670999999999999,-11778,-205,-4981.0,-4011,,1,1,0,1,0,0,17,2.0,2,2,5,11,0,0,0,0,1,1,27,0.2147818936416192,0.3370407098926429,0.2103502286944494,0.0103,,0.9657,,,,0.069,0.0417,,,,0.0037,,0.0129,0.0105,,0.9657,,,,0.069,0.0417,,,,0.0039,,0.0137,0.0104,,0.9657,,,,0.069,0.0417,,,,0.0038,,0.0132,0,0,0.0057,5,0,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,1.0
101818,0,0,0,1,1,0,238500.0,1124478.0,33007.5,805500.0,1,0,1,1,1,0.035792000000000004,-16309,-1930,-694.0,-4619,4.0,1,1,0,1,0,0,0,2.0,2,2,3,17,0,0,0,0,0,0,45,0.5491832046006078,0.4979846099750512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,0.0,1.0,0.0,-111.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
104118,1,0,0,0,1,0,67500.0,215640.0,9265.5,180000.0,0,1,4,4,1,0.00702,-21586,365243,-11750.0,-4084,,1,0,0,1,0,0,10,1.0,2,2,1,15,0,0,0,0,0,0,53,,0.5719624307900548,0.6910212267577837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-2157.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
